id,solution
0451,578241369621359784439687521857436912362195478194728635946872153785913246213564897
0452,136895274457362189982741563793456812621987435548213697269538741315674928874129356
0453,879623415314859627652174983981467532235918746467235198748396251523741869196582374
0454,723584691154396287986712453315968724497251368862473915641827539578639142239145876
0455,732195864895436721641782953156924378487361295923857146269518437578243619314679582
0456,361825947924713586587469321436287195759134268218956473673592814142378659895641732
0457,389712546614538972725649183836195724152487369497326815948251637573864291261973458
0458,438516729251739648976824315749385261612497583385261497164953872893672154527148936
0459,619428375285731946734659812156382794328947561947165238492576183873214659561893427
0460,264518397389247516175693824423781659598326471716459283641875932952134768837962145
0461,568371429231549687974826135192485376357692841486137592713958264649213758825764913
0462,527386419869415327413792586952631874346978152781254693278163945134529768695847231
0463,269374158134598762857621943782456319943817625516932487621789534475263891398145276
0464,598216734743598261621734895859173642364829517172645983486357129917482356235961478
0465,683524791957316482241978563896432175412765839735891246579243618368157924124689357
0466,547823196891645273263791854924586317356217489718439562472958631189364725635172948
0467,835742619172693854496158327968574231341289765257316948729465183614837592583921476
0468,435829716218476539769153428981635274342718965576942183653291847197384652824567391
0469,387162549251934867496758123674325981932871456815649732523497618768513294149286375
0470,681529734927634851354178692276495183839761425145283976593816247768342519412957368
0471,621957483745386291839421576167238954592164837384795612213549768978612345456873129
0472,941273865825169734367485921694517382582936417713824596436792158278351649159648273
0473,957843612431256798286197453369428571715369284824715936548932167193674825672581349
0474,674129835125783946398465712456817293283694571719532468931278654562941387847356129
0475,325876194748913265619524378483192657157468923962735841571289436896347512234651789
0476,865429371923157648741863952574986213136572489289314567452798136397641825618235794
0477,627984135143765982598312467435826791981473526276159348859247613362591874714638259
0478,295741683781236495346589217853162974672894531419357826968413752124975368537628149
0479,597426381481953762623178945316784529845219637279635814968541273132897456754362198
0480,368942751254761389791835462617289534589374216432156978973628145825417693146593827
0481,341259687629847513857613249162385794935724861784196325593468172416572938278931456
0482,821563749376914852459872136784691523265387914193425687942156378538749261617238495
0483,294863715375194628816725943529617384648352197137948562952431876481576239763289451
0484,932614857468735291715982346829471563341526789576893124193268475684157932257349618
0485,538496271629517843714283659346179528297835164851642937163758492472961385985324716
0486,341268759692573418785491326179326845836754192524189673217635984953847261468912537
0487,932651748758429613146837295467985132529316487381742569613578924895264371274193856
0488,649387125521694378738512469812963547476258931395471682987146253254839716163725894
0489,263574981874196523519823476481937652357612894926458137142789365795361248638245719
0490,615297384234856719987413625762135948458972136391648572873529461546381297129764853
0491,514326987329587146786914352637849215148235679295761438963178524852493761471652893
0492,451693872682754193379128546735982461198346725246571389823465917914237658567819234
0493,643952871825173496917486532296834157751629348384715629438267915179548263562391784
0494,752148369683597142194263578461879253278315694539624817925481736346752981817936425
0495,798621435423589716165743829357468192912357648684912573579834261831276954246195387
0496,538624719214759638976138452467385921195267384382941576729413865841576293653892147
0497,693584217241739865875216493417328956358967142926451738589642371134875629762193584
0498,185639427243718569976452138817926345352147896469583271594371682621894753738265914
0499,293458176158276394746913258537184962481692537962735481374561829615829743829347615
0500,795381624483726915621459378354162897216897453978534162549213786132678549867945231
0501,537128964649375281182469735963514872715832649428796153894257316271643598356981427
0502,683275419295841367714963582936782154142659873857314296478526931529137648361498725
0503,268437159953861427417259638126583974749126583835974216592748361381692745674315892
0504,281954637354786192769312458635849271172563984498271365826137549513498726947625813
0505,576184329428593176931762584193627458867345912245819763352476891719238645684951237
0506,245713986637895241819624375476358129528961437193472658984536712751249863362187594
0507,178526394263489751594137268736912845815643972942875613489261537627354189351798426
0508,862975413419382657735416892321568974954731286687249531276853149148697325593124768
0509,873569124619247835425183679768452913954371268132698547596724381241835796387916452
0510,563784129941263785287519643824697531719352468356841972135478296492136857678925314
0511,976432518582169374134578962725386149693241857841795623267813495418957236359624781
0512,541236897687519234329487561968741325712365489435892716173658942294173658856924173
0513,871346529294158376365729184532617498987432651146895237713284965458963712629571843
0514,891237654365481927427965381153628479246793518978154236739842165584316792612579843
0515,967135248481297356523648791694712835872563419135489672219874563756321984348956127
0516,846731592172495368395268741958627413721843956634519827489176235563982174217354689
0517,982465713341278965675319428129583647736941582854627139567834291493152876218796354
